timestamp;wind_speed;wind_direction;temperature;pressure;humidity
2026-08-23 01:10;7.66;100.5;25.4;1010.2;86.6
2026-08-23 01:20;7.26;101.4;25.4;1010.3;85.9
2026-08-23 01:30;7.52;99.5;25.3;1010.5;88.5
2026-08-23 01:40;7.13;101.1;25.2;1010.7;87.3
2026-08-23 01:50;7.8;104.7;25.1;1010.7;86.9
2026-08-23 02:00;7.65;100.6;24.9;1010.9;88.8
2026-08-23 02:10;7.86;98.8;24.7;1011.0;90.3
2026-08-23 02:20;7.77;99.7;24.9;1011.1;88.5
2026-08-23 02:30;7.83;99.6;25.1;1011.2;87.0
2026-08-23 02:40;7.99;102.1;25.0;1011.3;89.3
2026-08-23 02:50;6.44;98.6;25.0;1011.3;90.0
2026-08-23 03:00;6.58;98.9;25.0;1011.3;87.5
2026-08-23 03:10;6.62;101.7;24.8;1011.5;88.4
2026-08-23 03:20;6.65;100.4;24.8;1011.4;88.8
2026-08-23 03:30;6.52;97.2;24.8;1011.2;88.2
2026-08-23 03:40;5.89;98.5;24.8;1011.4;88.6
2026-08-23 03:50;5.86;101.7;24.7;1011.5;90.5
2026-08-23 04:00;6.19;106.5;24.8;1011.6;89.9
2026-08-23 04:10;6.61;106.0;24.8;1011.7;89.0
2026-08-23 04:20;6.61;105.9;25.0;1011.8;86.4
2026-08-23 04:30;6.68;105.4;25.0;1011.9;88.2
2026-08-23 04:40;5.94;102.2;25.1;1012.0;88.8
2026-08-23 04:50;6.22;101.6;24.9;1012.1;88.6
2026-08-23 05:00;6.98;101.8;24.9;1012.0;87.3
2026-08-23 05:10;7.03;101.6;24.8;1012.2;90.0
2026-08-23 05:20;6.53;102.5;24.8;1012.4;88.5
2026-08-23 05:30;6.78;101.0;24.9;1012.4;89.6
2026-08-23 05:40;7.21;100.3;25.0;1012.5;87.0
2026-08-23 05:50;7.46;101.1;25.0;1012.4;86.3
2026-08-23 06:00;7.41;102.2;25.2;1012.2;86.7
2026-08-23 06:10;8.0;101.4;25.1;1012.1;87.7
2026-08-23 06:20;7.33;102.2;25.0;1012.1;86.5
2026-08-23 06:30;7.1;102.1;25.0;1012.1;86.1
2026-08-23 06:40;7.26;101.8;25.0;1012.1;84.6
2026-08-23 06:50;6.86;101.1;25.0;1012.0;85.7
2026-08-23 07:00;6.47;104.2;25.3;1012.1;85.7
2026-08-23 07:10;6.97;105.5;25.3;1012.1;84.9
2026-08-23 07:20;6.03;104.2;25.3;1012.1;84.7
2026-08-23 07:30;5.36;104.7;25.4;1012.1;85.2
2026-08-23 07:40;6.52;103.4;25.6;1012.1;83.2
2026-08-23 07:50;6.51;102.5;25.7;1012.0;83.2
2026-08-23 08:00;6.55;101.0;25.9;1012.0;82.2
2026-08-23 08:10;6.96;99.6;25.7;1011.9;83.9
2026-08-23 08:20;6.66;101.8;26.0;1012.2;81.2
2026-08-23 08:30;6.85;99.9;26.4;1012.0;81.8
2026-08-23 08:40;6.92;98.6;26.4;1011.7;80.1
2026-08-23 08:50;6.84;100.2;26.1;1011.6;84.2
2026-08-23 09:00;6.48;101.9;26.1;1011.1;80.1
2026-08-23 09:10;6.27;104.6;26.2;1011.0;81.5
2026-08-23 09:20;6.44;104.8;26.4;1010.7;79.9
2026-08-23 09:30;7.06;100.7;26.4;1010.7;80.2
2026-08-23 09:40;6.96;102.5;26.4;1010.7;80.1
2026-08-23 09:50;7.78;105.2;26.6;1010.8;78.3
2026-08-23 10:00;7.63;101.8;26.8;1010.9;77.9
2026-08-23 10:10;7.12;105.1;26.8;1010.7;80.0
2026-08-23 10:20;7.02;105.2;27.1;1010.7;76.1
2026-08-23 10:30;7.72;101.9;27.2;1010.7;76.0
2026-08-23 10:40;7.4;100.2;27.5;1010.6;74.9
2026-08-23 10:50;7.68;103.7;27.6;1010.6;76.3
2026-08-23 11:00;7.72;105.0;27.6;1010.4;73.7
2026-08-23 11:10;7.93;103.9;27.6;1010.3;75.8
2026-08-23 11:20;8.05;105.1;27.7;1010.2;74.2
2026-08-23 11:30;8.15;101.7;27.7;1010.2;74.7
2026-08-23 11:40;7.68;101.4;27.7;1010.1;72.8
2026-08-23 11:50;7.27;102.1;27.9;1010.1;72.7
2026-08-23 12:00;7.52;102.2;27.9;1010.0;72.9
2026-08-23 12:10;7.88;102.4;28.0;1009.9;76.2
2026-08-23 12:20;6.96;98.4;28.0;1009.9;75.0
2026-08-23 12:30;7.31;99.9;28.2;1009.9;70.2
2026-08-23 12:40;7.51;101.0;28.5;1009.9;72.6
2026-08-23 12:50;7.02;104.9;28.6;1010.0;71.8
2026-08-23 13:00;7.44;105.3;28.5;1010.0;70.2
2026-08-23 13:10;7.49;101.9;28.6;1010.2;72.1
2026-08-23 13:20;8.13;102.6;28.6;1010.2;71.0
2026-08-23 13:30;8.47;103.7;28.5;1010.5;71.4
2026-08-23 13:40;8.88;104.0;28.5;1010.8;69.5
2026-08-23 13:50;8.14;108.5;28.6;1010.8;69.7
2026-08-23 14:00;7.33;112.3;28.8;1010.9;70.7
2026-08-23 14:10;7.07;112.7;29.0;1010.7;69.9
2026-08-23 14:20;7.54;112.3;28.9;1010.7;69.0
2026-08-23 14:30;7.79;110.4;29.0;1010.8;68.5
2026-08-23 14:40;8.37;109.5;29.1;1010.7;70.4
2026-08-23 14:50;7.78;109.2;29.1;1010.7;68.5
2026-08-23 15:00;8.39;112.5;29.1;1010.8;66.7
2026-08-23 15:10;9.13;109.4;29.0;1010.9;69.8
2026-08-23 15:20;9.73;113.6;29.1;1011.0;67.9
2026-08-23 15:30;9.55;114.4;29.3;1011.1;66.2
2026-08-23 15:40;9.22;116.5;29.2;1011.2;71.5
2026-08-23 15:50;9.14;118.4;29.4;1011.4;67.4
2026-08-23 16:00;8.13;115.0;29.5;1011.6;69.0
2026-08-23 16:10;7.72;114.2;29.2;1011.6;69.2
2026-08-23 16:20;6.9;114.8;29.4;1011.5;67.7
2026-08-23 16:30;7.8;114.7;29.4;1011.6;66.5
2026-08-23 16:40;7.83;116.2;29.4;1011.7;67.8
2026-08-23 16:50;7.54;113.8;29.2;1011.6;68.7
2026-08-23 17:00;7.56;110.4;29.3;1011.6;69.1
2026-08-23 17:10;7.87;113.0;29.3;1011.7;68.8
2026-08-23 17:20;7.35;113.6;29.5;1011.8;70.6
2026-08-23 17:30;7.87;116.7;29.4;1011.7;68.8
2026-08-23 17:40;7.63;115.5;29.3;1011.8;69.0
2026-08-23 17:50;7.32;112.7;29.4;1011.8;67.5
2026-08-23 18:00;6.59;110.6;29.3;1011.7;67.2
2026-08-23 18:10;7.02;116.4;29.3;1011.6;69.1
2026-08-23 18:20;7.11;111.8;29.1;1011.6;71.1
2026-08-23 18:30;7.35;108.9;29.0;1011.6;69.3
2026-08-23 18:40;6.95;109.2;29.1;1011.7;71.6
2026-08-23 18:50;7.71;104.5;29.1;1011.8;71.8
2026-08-23 19:00;8.37;102.4;29.0;1011.9;70.1
2026-08-23 19:10;8.45;98.7;28.8;1011.8;72.7
2026-08-23 19:20;8.43;101.6;28.9;1011.7;71.3
2026-08-23 19:30;8.21;102.6;28.9;1011.5;72.7
2026-08-23 19:40;7.65;104.4;28.4;1011.4;72.3
2026-08-23 19:50;7.99;103.9;28.1;1011.2;73.6
2026-08-23 20:00;8.5;106.5;28.1;1011.3;73.5
2026-08-23 20:10;8.64;105.6;27.9;1011.1;74.6
2026-08-23 20:20;8.78;105.5;27.8;1011.0;73.4
2026-08-23 20:30;8.91;104.1;27.8;1011.0;75.3
2026-08-23 20:40;8.42;101.7;27.7;1010.9;75.6
2026-08-23 20:50;8.19;97.9;27.6;1010.6;76.0
2026-08-23 21:00;8.39;97.7;27.5;1010.5;78.1
2026-08-23 21:10;7.84;98.0;27.4;1010.4;77.5
2026-08-23 21:20;7.61;98.1;27.2;1010.2;77.7
2026-08-23 21:30;7.1;97.7;27.1;1010.0;79.1
2026-08-23 21:40;7.34;96.7;27.0;1010.0;78.8
2026-08-23 21:50;7.48;93.6;27.0;1009.9;79.8
2026-08-23 22:00;7.39;91.6;26.8;1009.8;79.5
2026-08-23 22:10;6.87;94.2;26.9;1009.5;77.6
2026-08-23 22:20;6.3;94.2;27.1;1009.3;79.0
2026-08-23 22:30;6.99;92.7;27.1;1009.4;79.5
2026-08-23 22:40;7.41;94.5;26.8;1009.4;79.9
2026-08-23 22:50;7.43;91.4;26.6;1009.3;81.4
2026-08-23 23:00;8.02;91.6;26.7;1009.5;82.6
2026-08-23 23:10;6.47;89.7;26.6;1009.3;81.0
2026-08-23 23:20;6.85;89.8;26.5;1009.5;81.8
2026-08-23 23:30;7.36;89.6;26.4;1009.4;81.7
2026-08-23 23:40;7.27;86.6;26.3;1009.4;82.4
2026-08-23 23:50;7.6;84.5;26.0;1009.4;82.6
